PIT,QB 7,0.6,WR 99,2,
PIT,QB 7,0,WR 73,0,
PIT,QB 7,0.32,RB 2,1.3,
PIT,QB 7,0.4,RB 2,1.5,
PIT,RB 2,0.4,
PIT,RB 2,0.6,
PIT,QB 7,4.48,WR 2,7.7,
PIT,K 9,1,
PIT,RB 2,0.6,
PIT,QB 7,0,RB 2,0,
PIT,QB 7,0.24,WR 73,1.1,
PIT,RB 2,1,
PIT,RB 2,1,
PIT,RB 2,0.8,TE 82,0,
PIT,RB 2,0.3,
PIT,RB 2,0.8,
PIT,RB 2,0.5,
PIT,RB 2,-0.1,
PIT,QB 7,-0.1,
PIT,QB 7,-0.1,
PIT,K 27,0,RB 27,0,TE 64,0,WR 137,0,
PIT,RB 2,0.4,
PIT,RB 2,0.3,
PIT,QB 7,0.4,WR 2,1.5,
PIT,QB 7,-0.2,RB 115,0,
PIT,QB 7,0,RB 2,0,
PIT,RB 2,0,
PIT,QB 7,0,
PIT,WR 91,0,
PIT,K 27,0,WR 73,0,
PIT,QB 7,0,WR 2,-1.5,
PIT,K 27,0,WR 73,0,
PIT,RB 2,0.3,
PIT,QB 7,0.4,RB 2,1.5,WR 139,0,
PIT,QB 7,-0.04,RB 2,0.4,
PIT,RB 2,0.6,WR 139,0,
PIT,QB 7,0.2,RB 2,1,
PIT,RB 27,0.4,
PIT,RB 27,0.3,
PIT,QB 7,-0.04,RB 2,0.4,
PIT,RB 2,0.8,
PIT,QB 7,0.24,WR 2,1.1,
PIT,RB 2,0.2,WR 139,0,
PIT,QB 7,-1,RB 2,0,
PIT,QB 7,0,RB 2,0.5,
PIT,QB 7,0.6,WR 2,2,
PIT,QB 7,0,
PIT,QB 7,0.6,WR 99,2,
PIT,QB 7,0,
PIT,K 9,5,
PIT,K 27,0,RB 105,0,TE 64,0,WR 73,0,
PIT,QB 7,0.36,WR 29,1.4,
PIT,QB 7,0,WR 113,0,
PIT,RB 27,0.1,WR 139,0,
PIT,QB 7,0.52,WR 99,1.8,
PIT,QB 7,0.24,WR 73,1.1,
PIT,QB 7,0.24,RB 2,1.1,
PIT,QB 7,-1,WR 73,0,
PIT,QB 7,0,WR 29,0,
PIT,QB 7,0,WR 73,0,
