CHI,QB 17,0.88,WR 16,2.7,
CHI,RB 4,0.1,
CHI,QB 17,0.36,WR 15,1.4,
CHI,QB 17,0.44,
CHI,RB 4,0.4,
CHI,RB 4,0.1,
CHI,QB 17,-1,RB 4,0,
CHI,K 5,0,
CHI,K 22,1,
CHI,RB 88,0.5,
CHI,RB 88,0.8,
CHI,WR 16,0,
CHI,TE 7,0,
CHI,RB 88,1.6,
CHI,K 1,0,
CHI,RB 116,0,RB 4,0.5,
CHI,RB 4,0.4,
CHI,RB 116,0,RB 4,0.2,
CHI,RB 116,0,RB 4,0.1,
CHI,TE 7,0,
CHI,QB 17,0,WR 15,0,
CHI,QB 17,0,RB 4,0,
CHI,WR 74,0,
CHI,K 1,0,
CHI,QB 17,0.24,TE 70,1.1,
CHI,RB 116,0,RB 4,0.4,
CHI,QB 17,0.6,
CHI,QB 17,0,RB 4,0,
CHI,RB 4,0.4,
CHI,QB 17,0,TE 7,0,
CHI,K 1,0,RB 114,0,
CHI,QB 17,0.24,WR 16,1.1,
CHI,QB 17,0,WR 15,0,
CHI,QB 17,-0.04,RB 4,0.4,
CHI,WR 74,0,
CHI,K 1,0,
CHI,QB 17,0.72,RB 116,0,RB 4,2.3,
CHI,RB 116,0,RB 4,1.9,
CHI,QB 17,0.32,WR 16,1.3,
CHI,RB 116,0,RB 88,0.2,
CHI,QB 17,5,RB 4,9,
CHI,K 22,1,
CHI,K 1,0,RB 114,0,
CHI,QB 17,0.16,RB 4,0.9,
CHI,QB 17,0,
CHI,RB 4,0.5,
CHI,WR 23,0,
CHI,K 1,0,
CHI,QB 17,-2,
CHI,K 1,0,
CHI,RB 4,0.6,
CHI,RB 4,0.9,
CHI,QB 17,-1,WR 15,0,
CHI,K 1,0,
CHI,QB 17,0.68,RB 116,0,WR 15,2.2,
CHI,QB 17,0.68,TE 7,2.2,
CHI,RB 4,1.1,
CHI,RB 116,0,RB 4,0.6,
CHI,RB 88,-0.1,
CHI,QB 17,0.16,RB 4,0.9,
CHI,RB 4,0.1,
CHI,QB 17,0,
CHI,QB 17,0.16,RB 4,0.9,
CHI,QB 17,0,WR 15,0,
CHI,QB 17,0,WR 16,0,
CHI,RB 4,0.6,
CHI,QB 17,0.28,WR 15,1.2,
CHI,RB 116,0,RB 4,1,
CHI,QB 17,1.36,TE 7,3.9,
CHI,RB 116,0,RB 4,0.3,
CHI,QB 17,0,WR 15,0,
CHI,QB 17,4.8,TE 7,8.5,
CHI,QB 17,0,TE 70,0,
CHI,K 1,0,
CHI,RB 116,0,
CHI,QB 17,0.44,WR 15,1.6,
CHI,QB 17,0.12,TE 7,0.8,
CHI,QB 17,0.52,WR 16,1.8,
CHI,QB 17,0.4,TE 7,1.5,
CHI,RB 4,1.2,
CHI,RB 4,0.3,
CHI,RB 4,0.3,
CHI,QB 17,0.44,TE 7,1.6,
CHI,QB 17,0,WR 15,0,
CHI,QB 17,4.4,WR 16,7.5,
CHI,QB 17,0,RB 4,0,
CHI,K 1,0,
CHI,RB 88,0.5,
CHI,RB 88,1,
CHI,RB 88,0.4,
CHI,RB 88,1.3,
CHI,WR 16,2.7,
CHI,TE 70,0,
CHI,WR 15,0,
CHI,WR 16,0,
CHI,WR 16,0,
CHI,QB 17,0.2,WR 16,1,
CHI,QB 17,0.16,WR 16,0.9,
CHI,QB 17,0,WR 16,0,
CHI,WR 34,0,
CHI,K 16,0,
CHI,RB 4,0.3,
CHI,QB 17,0.2,RB 4,1,
CHI,QB 17,0.4,RB 4,1.5,
CHI,QB 17,0,RB 88,0,
CHI,QB 17,0.2,RB 4,1,
CHI,QB 17,0,
CHI,WR 34,0,
CHI,QB 17,0.3,
CHI,QB 17,0,
CHI,QB 17,0.64,TE 7,2.1,
CHI,QB 17,0,WR 16,0,
CHI,RB 4,0.8,
CHI,QB 17,-1,TE 7,0,WR 15,0,
CHI,K 16,0,
CHI,QB 17,-0.12,WR 15,0.2,
CHI,QB 17,0.32,TE 7,1.3,
CHI,QB 17,0,WR 15,0,
CHI,WR 34,0,
CHI,K 16,0,
CHI,RB 4,1.6,
CHI,RB 4,0.3,
CHI,RB 4,0.3,
CHI,QB 17,0.16,WR 15,0.9,
CHI,RB 4,0.4,
CHI,RB 4,0,
CHI,QB 17,0.2,TE 70,1,
CHI,RB 4,0.4,
CHI,QB 17,0.6,WR 15,2,
CHI,QB 17,0.52,WR 15,1.8,
CHI,RB 4,0.3,
CHI,QB 17,4.4,RB 4,7.5,
CHI,K 22,1,
CHI,K 16,0,
CHI,QB 17,0.56,WR 15,1.9,
CHI,WR 15,0,
CHI,QB 17,0,RB 4,0,
CHI,QB 17,-2,
CHI,K 16,0,WR 111,0,
CHI,QB 17,0,WR 16,0,
CHI,QB 17,0.4,RB 4,0,TE 70,-0.5,
CHI,QB 17,0.2,WR 15,1,
CHI,QB 17,0,WR 16,0,
CHI,QB 17,0.96,RB 4,2.9,
CHI,RB 4,0.4,
CHI,RB 4,0,
CHI,RB 4,6.1,
CHI,K 22,1,
CHI,K 16,0,
CHI,QB 17,0,WR 16,0,
CHI,QB 17,0.48,TE 7,1.7,
CHI,QB 17,0.04,TE 7,0.6,
CHI,QB 17,0.24,RB 4,1.1,
CHI,QB 17,0,WR 15,0,
CHI,QB 17,0.84,TE 7,2.6,
CHI,QB 17,0,TE 7,0,
CHI,QB 17,0,TE 7,0,
CHI,QB 17,0,WR 15,0,
CHI,QB 17,0,WR 15,0,
CHI,QB 17,0.8,WR 15,2.5,
CHI,QB 17,0,WR 15,0,
CHI,RB 4,0.2,
CHI,QB 17,0,TE 7,0,
CHI,WR 82,0,
CHI,RB 113,0,
CHI,RB 4,1.2,
CHI,RB 4,0,
CHI,QB 17,0,
CHI,QB 17,0.76,WR 16,2.4,
CHI,WR 16,0.1,
CHI,RB 88,0.4,
CHI,QB 17,0,TE 7,0,
CHI,WR 82,0,
CHI,QB 17,0.16,RB 4,0.9,
CHI,QB 17,0.64,RB 4,2.1,
CHI,QB 17,0.56,TE 7,1.9,
CHI,RB 4,0.4,
CHI,QB 17,0,WR 16,0,
CHI,QB 17,0.28,WR 15,1.2,
CHI,QB 17,0,WR 15,0,
CHI,QB 17,0,RB 4,0,
CHI,K 22,3,
CHI,QB 17,0.52,RB 4,1.8,
CHI,RB 4,1.2,
CHI,QB 17,0.32,RB 4,1.3,
CHI,QB 17,0.44,WR 15,1.6,
CHI,QB 17,1.88,WR 15,5.2,
CHI,QB 17,0,TE 7,0,
CHI,QB 17,4.12,WR 130,6.8,
CHI,K 22,1,
CHI,QB 17,1.04,WR 16,3.1,
CHI,QB 17,0.24,RB 4,1.1,
CHI,QB 17,0.28,RB 4,1.2,
CHI,RB 4,0.4,
CHI,QB 17,0,
CHI,QB 17,0.6,WR 15,2,
CHI,QB 17,0.36,TE 7,1.4,
CHI,QB 17,0.9,
CHI,QB 17,0.32,RB 4,1.3,
CHI,QB 17,0,TE 7,0,
CHI,QB 17,0,RB 4,0,
CHI,K 22,3,
CHI,QB 19,0,
CHI,RB 4,0.1,
CHI,QB 17,0.24,RB 4,1.1,
CHI,QB 17,0,WR 16,0,
CHI,WR 45,0,WR 82,0,
CHI,QB 17,0,RB 4,0,
CHI,QB 17,2.96,WR 16,7.9,
CHI,RB 4,6.6,
CHI,K 22,0,
CHI,QB 17,0.52,WR 15,1.8,
CHI,WR 16,-0.1,
CHI,QB 17,0.4,RB 4,1.5,
CHI,RB 4,0.2,
CHI,QB 17,0,WR 15,0,
CHI,QB 17,-0.04,RB 4,0.4,
CHI,QB 17,1,TE 7,3,
CHI,RB 4,0.4,
CHI,RB 4,0.2,
CHI,QB 17,0.4,WR 16,1.5,
CHI,RB 4,0.6,
CHI,QB 17,0.28,WR 16,1.2,
CHI,RB 4,0.2,
CHI,WR 16,0,
CHI,QB 17,0.16,TE 7,0.9,
CHI,RB 4,6.9,
CHI,QB 17,0,TE 7,0,
CHI,RB 4,0.5,
CHI,RB 88,1.5,
CHI,RB 88,0.1,
CHI,RB 88,-0.1,
CHI,QB 17,0.5,
CHI,RB 4,0.8,
CHI,RB 4,0.1,
CHI,QB 17,0,
CHI,QB 17,-0.1,
CHI,QB 17,-0.1,
CHI,QB 17,-0.1,
CHI,RB 4,0,
CHI,RB 4,0.1,
CHI,RB 4,0.7,
CHI,WR 45,0,
CHI,K 28,0,
CHI,QB 17,0.12,RB 4,0.8,
CHI,QB 17,0.16,RB 4,0.9,
CHI,QB 17,1.24,WR 16,3.6,
CHI,RB 4,0.8,
CHI,RB 88,0.2,
CHI,QB 17,0,
CHI,QB 17,-1,WR 15,0,
CHI,QB 17,0,TE 70,0,WR 48,0,
CHI,QB 17,0.72,WR 15,2.3,
CHI,QB 17,4.4,RB 4,7.5,
CHI,K 22,1,
CHI,RB 4,-0.1,WR 48,0,
CHI,QB 17,0.16,RB 4,0.9,
CHI,QB 17,7,
CHI,K 22,1,
CHI,QB 17,0.36,TE 70,1.4,
CHI,RB 4,0.7,
CHI,QB 17,0.16,RB 4,0.9,
CHI,QB 17,1.3,
CHI,RB 4,1.1,
CHI,QB 17,0.16,RB 4,0.9,
CHI,QB 17,0.2,TE 7,1,
CHI,QB 17,5,WR 16,9,
CHI,K 22,1,
CHI,WR 16,0,
CHI,RB 4,0.1,
CHI,RB 4,0.1,
CHI,QB 17,2.24,RB 4,6.1,
CHI,RB 88,0,
CHI,QB 17,0.28,TE 70,1.2,
CHI,QB 17,0,TE 7,0,
CHI,K 22,0,
CHI,K 28,0,
CHI,QB 17,-0.1,
CHI,K 28,0,
CHI,QB 17,0.32,RB 4,1.3,
CHI,RB 4,-0.1,
CHI,QB 17,0.28,WR 16,1.2,
CHI,QB 17,0,TE 7,0,
CHI,QB 17,0.04,RB 4,0.6,
CHI,QB 17,0.28,TE 7,1.2,
CHI,K 28,0,
CHI,QB 17,0.2,TE 7,1,
CHI,RB 4,1.5,WR 16,0,
CHI,QB 17,0.52,WR 15,1.8,
CHI,QB 17,0.52,WR 15,1.8,
CHI,RB 4,0.9,
CHI,TE 70,0,
CHI,QB 17,0.16,RB 4,0.9,
CHI,RB 4,-0.1,
CHI,K 22,4,
CHI,RB 4,0.1,
CHI,QB 17,0.16,TE 70,0.9,
CHI,QB 17,0.12,RB 4,0.8,
CHI,QB 17,0.24,WR 16,1.1,
CHI,QB 17,0.32,WR 16,1.3,
CHI,RB 4,0.1,
CHI,QB 17,0,WR 16,0,
CHI,QB 17,0,WR 48,0,
CHI,RB 4,-0.1,
CHI,QB 17,-1,
CHI,K 28,0,
CHI,RB 4,-1.7,TE 7,0,
CHI,K 28,0,
CHI,QB 17,0.8,WR 16,2.5,
CHI,QB 17,0.16,RB 4,0.9,
CHI,QB 17,0.24,
CHI,QB 17,0,WR 15,0,
CHI,QB 17,0,
CHI,QB 17,0,
CHI,QB 17,-2,WR 48,0,
CHI,K 5,0,
CHI,RB 4,0.3,
CHI,RB 4,0.8,
CHI,QB 17,0.36,WR 16,1.4,WR 45,0,
CHI,RB 4,0.5,
CHI,RB 88,0.3,
CHI,QB 17,0.6,TE 7,2,WR 45,0,
CHI,RB 4,0.4,
CHI,QB 17,0.08,RB 4,0.7,
CHI,QB 17,1.2,
CHI,RB 88,0.4,
CHI,RB 4,0.6,
CHI,QB 17,0.24,RB 4,1.1,
CHI,RB 4,-0.3,
CHI,QB 17,0,TE 7,0,
CHI,QB 17,4.24,WR 15,7.1,
CHI,K 22,1,
CHI,K 5,0,
CHI,RB 4,1.7,
CHI,RB 4,0.7,
CHI,RB 88,1.2,
CHI,RB 4,0.9,
CHI,QB 17,0,WR 15,0,
CHI,RB 4,0,
CHI,QB 17,1.5,
CHI,QB 17,0.36,WR 130,1.4,
CHI,RB 4,0,
CHI,QB 17,0,WR 16,0,
CHI,RB 4,0,
CHI,QB 17,0,WR 16,0,
CHI,K 22,3,
CHI,K 5,0,
CHI,QB 17,0.52,WR 16,1.8,WR 45,0,
CHI,QB 17,0.52,WR 15,1.8,
CHI,QB 17,0.04,RB 4,0.6,
CHI,RB 4,0.2,
CHI,QB 17,0.92,TE 7,2.8,
CHI,RB 88,0.4,
CHI,RB 4,0,
CHI,RB 4,0.4,
CHI,QB 17,0.28,TE 7,1.2,
CHI,QB 17,4.32,WR 16,7.3,
CHI,K 22,1,
CHI,K 5,0,
CHI,RB 4,1.3,
CHI,RB 4,0.5,
CHI,QB 17,1.04,TE 7,3.1,
CHI,QB 17,0,WR 16,0,
CHI,QB 17,1.08,TE 7,3.2,
CHI,QB 17,0,WR 15,0,
CHI,QB 17,0.32,TE 7,1.3,
CHI,K 5,0,TE 65,0,
CHI,QB 17,1,RB 4,3,
CHI,RB 88,0.6,
CHI,RB 4,1.9,
CHI,QB 17,0,WR 15,0,
CHI,RB 4,0.9,
CHI,QB 17,0.2,
CHI,QB 17,-1,RB 4,0,WR 130,0,
CHI,K 5,0,
CHI,WR 16,1.2,
CHI,QB 17,0.36,WR 16,1.4,WR 45,0,
CHI,RB 4,0.2,
CHI,RB 4,0.3,
CHI,QB 17,0.36,TE 7,1.4,
CHI,QB 17,-1,WR 15,0,
CHI,K 5,0,
CHI,RB 4,0.5,
CHI,QB 17,0.24,WR 130,1.1,
CHI,QB 17,0,RB 4,0,
CHI,RB 4,0.4,
CHI,QB 17,0.4,TE 7,1.5,
CHI,QB 17,0.6,RB 4,2,
CHI,QB 17,0,TE 70,0,
CHI,QB 17,0.36,TE 7,1.4,
CHI,QB 17,0,
CHI,QB 17,0,TE 7,0,
CHI,RB 88,1.3,
CHI,WR 130,1.4,
CHI,RB 88,0.5,
CHI,RB 88,0.2,WR 45,0,
CHI,RB 88,0.8,
CHI,RB 88,0.1,
CHI,RB 88,0.2,
CHI,RB 88,0.4,
CHI,RB 88,0.6,
CHI,RB 88,0.2,
CHI,QB 17,0,WR 16,0,
CHI,QB 17,0,RB 4,-0.4,
CHI,QB 17,0.12,RB 4,0.8,WR 139,0,
CHI,RB 55,0,
CHI,QB 17,0,WR 15,0,
CHI,QB 17,0,WR 15,0,
CHI,QB 17,4.28,TE 7,7.2,
CHI,K 22,1,
CHI,K 27,0,
CHI,QB 17,0.64,TE 7,2.1,
CHI,QB 17,0,WR 15,0,
CHI,QB 17,0.52,WR 16,1.8,
CHI,QB 17,0.36,TE 7,1.4,
CHI,RB 4,-0.1,
CHI,QB 17,0.4,WR 16,1.5,
CHI,QB 17,0.24,
CHI,QB 17,0,RB 4,-0.2,
CHI,QB 17,1.6,
CHI,QB 17,0,TE 7,0,
CHI,QB 17,0,RB 4,0,
CHI,RB 4,0.7,
CHI,QB 17,0,WR 16,0,
CHI,QB 17,0,WR 16,0,
CHI,K 22,3,
CHI,K 27,0,
CHI,QB 17,0.2,RB 4,1,
CHI,QB 17,0.24,RB 4,1.1,
CHI,QB 17,0.1,
CHI,WR 16,0.6,
CHI,QB 17,0,TE 7,0,
CHI,RB 55,0,WR 91,0,
CHI,K 27,0,
CHI,QB 17,0,TE 7,0,
